5.729338420974450230e-01,7.684663791601994420e-01,9.470042896125058229e-01,8.491122069593213251e-01,9.542850052203899480e-01
5.783951495808113963e-01,7.692722338062267795e-01,9.469720035810305081e-01,8.494644776902801064e-01,9.482498215104706585e-01
5.767987060024598600e-01,7.681658647480849034e-01,9.470240447321536248e-01,8.500733907594647532e-01,9.459562342548879510e-01
5.765908073238036335e-01,7.704805668850031042e-01,9.468522038239091110e-01,8.488274655112615363e-01,9.306904691383752759e-01
5.707240793450401029e-01,7.689571059473909731e-01,9.466751390657244247e-01,8.501692565470562180e-01,9.401146517296579130e-01
5.738694002801248972e-01,7.682844435038703734e-01,9.472372680767389141e-01,8.509588518193426099e-01,9.396424624480494980e-01
5.777984819000443473e-01,7.698696600702996662e-01,9.474358966086802170e-01,8.516274770504113079e-01,9.473416497460205310e-01
5.679167480293398906e-01,7.705491508449127114e-01,9.472426364248037745e-01,8.492542187052242175e-01,9.653600711135554846e-01
5.797176131160506340e-01,7.694799094546310725e-01,9.472813482759486758e-01,8.486223530909488000e-01,9.536955350846516577e-01
5.672304691835940993e-01,7.712906053167796205e-01,9.474671684818177786e-01,8.501893110889084948e-01,9.649027796436795423e-01
5.835546461139050622e-01,7.706882780191760540e-01,9.473709902010082340e-01,8.507396048639606079e-01,9.560068676519881681e-01
5.831123062819318914e-01,7.691261944282067331e-01,9.469394532784234375e-01,8.477031405374670925e-01,9.517091421047023658e-01
5.853622850291049229e-01,7.715066393799797639e-01,9.469955527705369303e-01,8.478313951057427911e-01,9.500893495222838547e-01
5.798829540557480788e-01,7.675015764553069220e-01,9.470412116337616482e-01,8.489846344566478464e-01,9.528085997446782418e-01
5.849584827259943776e-01,7.721321434916335047e-01,9.474731864317742502e-01,8.516805713994072269e-01,9.501307918576434863e-01
5.813443207629788168e-01,7.690328450418093542e-01,9.473319485022111408e-01,8.508389570594296902e-01,9.612284194185649611e-01
5.843978708179076165e-01,7.721340921342235708e-01,9.474782351360120369e-01,8.493770694596216586e-01,9.601464688812711978e-01
5.806342962592963008e-01,7.680245209243417026e-01,9.474302095158577686e-01,8.493933641646485011e-01,9.570163201023491606e-01
5.650009407785627769e-01,7.689429094692687983e-01,9.474848969124861631e-01,8.514103903184746525e-01,9.536378916756074187e-01
5.859792117604617490e-01,7.707906167263434138e-01,9.473958775447035574e-01,8.480950581956694379e-01,9.447215916042122075e-01
5.835181719832454039e-01,7.694667986964811579e-01,9.474475588166506590e-01,8.479135506548282075e-01,9.474320937421086830e-01
5.743447805258468097e-01,7.680674286158545305e-01,9.470253528532384113e-01,8.488218245493228675e-01,9.629342558661780904e-01
5.723726577242201907e-01,7.712673622125172379e-01,9.472124665339261007e-01,8.479745471180485383e-01,9.573588846412345310e-01
5.703333405769066555e-01,7.687088720268593356e-01,9.472383748023487371e-01,8.488308221081265481e-01,9.562041653952675357e-01
5.645846264642220280e-01,7.713284742285873019e-01,9.468843429711772952e-01,8.497424603387200293e-01,9.557950990937527092e-01
5.745503921629839805e-01,7.717903750117318662e-01,9.469981688601586400e-01,8.514174817627048197e-01,9.668895798847035872e-01
5.739131222127544785e-01,7.696885896666779692e-01,9.468111736592217387e-01,8.474132772049804974e-01,9.450066323075351216e-01
5.830656608103155225e-01,7.699794979557184060e-01,9.471499468540249822e-01,8.487136767020944106e-01,9.478041973359688788e-01
5.765057119147192211e-01,7.691630073498225695e-01,9.470771165858705709e-01,8.501984081139759564e-01,9.537543017774323673e-01
5.755146546162172028e-01,7.695882923577863632e-01,9.471195608880871308e-01,8.498350950296849060e-01,9.571348172086786565e-01
