6.587408200459671237e-01,8.639293485514645266e-01,9.700594822159248620e-01,8.913887353194640539e-01,9.658871599969025556e-01
6.718634830258460866e-01,8.649513292571340273e-01,9.699668679339902289e-01,8.918880802724988843e-01,9.708863083457618393e-01
6.880322547142398992e-01,8.641234749157843398e-01,9.703110031916855061e-01,8.905928242257046268e-01,9.710611147189329717e-01
6.869371896485867435e-01,8.630612480351735893e-01,9.698739518815036043e-01,8.893163188303307987e-01,9.796186982928111187e-01
6.780191340200047989e-01,8.660435414178622171e-01,9.700771128462498671e-01,8.916131900650030584e-01,9.834395424836601673e-01
6.518082956157404961e-01,8.636064480006636623e-01,9.700841770831523103e-01,8.936834898163860119e-01,9.763399083886890040e-01
6.777333605506979941e-01,8.627464952210024407e-01,9.699257071132671992e-01,8.907570268584347195e-01,9.737020848310857790e-01
6.682834845403780033e-01,8.611112712034203476e-01,9.702473177606794064e-01,8.940084629611079192e-01,9.723406406276426939e-01
6.733735443880810578e-01,8.633218872377135256e-01,9.704130949307603338e-01,8.921882678558470392e-01,9.728130282415994312e-01
6.867588906191848253e-01,8.652787527530678702e-01,9.701987228116255579e-01,8.911203366961064631e-01,9.686545585616841425e-01
6.850529577974915352e-01,8.650113417300439034e-01,9.700710341086242749e-01,8.935084201443531660e-01,9.797061162747177088e-01
6.809381958448328387e-01,8.625981601366413676e-01,9.702054856680849548e-01,8.905790433941593864e-01,9.532602966807406375e-01
6.737757709857652433e-01,8.640808658188448010e-01,9.700172334727972245e-01,8.925703003531209045e-01,9.767214399714398976e-01
6.724694665526466109e-01,8.613941081268834399e-01,9.703391554491834770e-01,8.920177378011020508e-01,9.794644834678056800e-01
6.815695073652696667e-01,8.645024553891971220e-01,9.701122034648516079e-01,8.917833117737157256e-01,9.670832457651679093e-01
6.641977010428297135e-01,8.614732744424481448e-01,9.701858385896765524e-01,8.899511125163870329e-01,9.703191830137525287e-01
6.943316712956806303e-01,8.605379255209988365e-01,9.702750502425412371e-01,8.909547212743579303e-01,9.768922305764411451e-01
6.674586610768403760e-01,8.646408958880599238e-01,9.703975360909751213e-01,8.919362230424575655e-01,9.432435969432505507e-01
6.857135396772345848e-01,8.662866713170020994e-01,9.696752002013163674e-01,8.916530641008924007e-01,9.724794149938225107e-01
6.690580675264063970e-01,8.655442059335907157e-01,9.700335117141951624e-01,8.913658320128562407e-01,9.600006142808000797e-01
6.721627440407674792e-01,8.615534124122614656e-01,9.702282733506287782e-01,8.916507038896481774e-01,9.676706834199235718e-01
6.773202738282315671e-01,8.657873436303114012e-01,9.701847902092670672e-01,8.916131067356570794e-01,9.796498011065100098e-01
6.634258221810224176e-01,8.657896400869287135e-01,9.700319351264090617e-01,8.924701773584761133e-01,9.720469325911654801e-01
6.678458936386326705e-01,8.655644351059281760e-01,9.702655359820442360e-01,8.921305994806449924e-01,9.668767909220722379e-01
6.821365106261343403e-01,8.641740969637214942e-01,9.700458410602716963e-01,8.925151015515747632e-01,9.607624177903394402e-01
6.745017216857145392e-01,8.629367289002812802e-01,9.702172105404148761e-01,8.924127605062205371e-01,9.576003062480191730e-01
6.640353685487199176e-01,8.636636401024542220e-01,9.700604652749389434e-01,8.935707509351020761e-01,9.683647941786681645e-01
6.653402718551229000e-01,8.615499728600115592e-01,9.702524522583878541e-01,8.909890276959967492e-01,9.669435462203225251e-01
6.585380877829600799e-01,8.610917884081142892e-01,9.700051948925995093e-01,8.906251097968486130e-01,9.851604278074865828e-01
6.669244088760826195e-01,8.616814953819917910e-01,9.701834622417491172e-01,8.927857271218538893e-01,9.646942636756363765e-01
