6.783522467116216426e-01,8.626166604043514763e-01,9.700761364039248713e-01,8.912329557907100464e-01,9.836433386037410909e-01
6.521947428082537357e-01,8.597502865877362233e-01,9.700873423467607504e-01,8.926733378896376525e-01,9.739486331775193406e-01
6.716995089292158161e-01,8.597557230600210154e-01,9.699344581295714640e-01,8.916375916297423210e-01,9.881818181818180502e-01
6.815514430664150192e-01,8.634978831790052212e-01,9.703185157177752762e-01,8.921352205718174888e-01,9.688765626265626318e-01
6.594823484559600990e-01,8.630964052067886527e-01,9.703217680681009982e-01,8.914105060640602485e-01,9.714750126707469846e-01
6.750228835706777453e-01,8.635057619890045277e-01,9.702785393068993347e-01,8.920860996505102225e-01,9.624884120755032857e-01
6.756549941528414704e-01,8.612318623173820242e-01,9.702295054416176789e-01,8.909550882887384837e-01,9.676448644507804620e-01
6.704101390337604549e-01,8.610836211140533436e-01,9.703637331061282234e-01,8.923872073329992549e-01,9.708601113799784077e-01
6.712684748977801874e-01,8.618483970062112975e-01,9.702516093941409014e-01,8.917469128965769265e-01,9.785248494908316275e-01
6.840961293366720763e-01,8.621021907589853095e-01,9.703598702783075014e-01,8.916247259260505764e-01,9.594717157752263859e-01
6.777177721685994083e-01,8.632171173362281902e-01,9.702554523488898797e-01,8.918898885105561725e-01,9.782168154083340506e-01
6.649492605804283585e-01,8.600721749564693708e-01,9.704044382547133418e-01,8.918004546460920334e-01,9.839748436697821621e-01
6.680180509339516126e-01,8.638667302920490787e-01,9.703370227419878535e-01,8.920623567741683413e-01,9.581466155963059839e-01
6.791758540307302194e-01,8.609790730418944715e-01,9.701218694476581028e-01,8.932165435764958250e-01,9.607960461339113412e-01
6.871097805380893542e-01,8.603416954017808482e-01,9.700489197842624423e-01,8.915835785912644695e-01,9.786165877629292575e-01
6.770590162841759740e-01,8.601465577289332254e-01,9.701417220925727669e-01,8.920218434714040079e-01,9.643640687511034759e-01
6.835453076630756408e-01,8.603781969771873150e-01,9.701994610382816964e-01,8.920889539259373446e-01,9.745427017290524407e-01
6.692234733709917505e-01,8.615649498571239517e-01,9.703832180544146313e-01,8.919256383493763263e-01,9.795327887760055807e-01
6.864714639881532854e-01,8.640028447799104061e-01,9.700639441598017942e-01,8.932430830188604620e-01,9.752510826603281169e-01
6.760338528430633875e-01,8.615341471003796769e-01,9.699824526470063324e-01,8.925862860870190651e-01,9.784800750654710777e-01
6.805047495933719270e-01,8.665987809159811928e-01,9.700952487379639333e-01,8.908784651135812638e-01,9.825641327273562098e-01
6.649037071486519901e-01,8.620472855499227149e-01,9.704720969285730581e-01,8.917336141627976165e-01,9.504254736423346506e-01
6.818895093366600380e-01,8.647674593557509448e-01,9.700840746775479806e-01,8.939775851473115154e-01,9.713254095255148268e-01
6.753894198632249823e-01,8.612615626707612604e-01,9.703264185041887702e-01,8.934787401218077241e-01,9.811761098268622083e-01
6.744370626578444217e-01,8.632651167484950427e-01,9.701956589428366584e-01,8.908532315449180228e-01,9.749678260692380416e-01
6.736728429755229897e-01,8.619924081168024443e-01,9.703154721389415371e-01,8.918299437864913859e-01,9.675446584269271622e-01
6.820707919773080219e-01,8.621755098626919800e-01,9.702171881997572189e-01,8.937277371483332011e-01,9.736178298832520728e-01
6.624951444834620284e-01,8.625213747387092678e-01,9.701688558453629430e-01,8.942789026713857670e-01,9.595859077881234711e-01
6.853272437057267297e-01,8.641216763900649855e-01,9.701289467522917764e-01,8.914095017982104352e-01,9.736361339247970870e-01
6.698009973315942611e-01,8.639247894148308626e-01,9.702601895122084930e-01,8.937744844771876584e-01,9.682917759131106639e-01
