6.935867288348904758e-01,8.639513365676740886e-01,9.705632767405194539e-01,8.919901733690501766e-01,9.813827834105769421e-01
6.870012360736528212e-01,8.646278906117799146e-01,9.704585042711788567e-01,8.910982966720039089e-01,9.730352980352980907e-01
6.963355680938643211e-01,8.638609926066593836e-01,9.704007691392120272e-01,8.926688336501316101e-01,9.712565963331704078e-01
6.883180634885839311e-01,8.647493436763701302e-01,9.704734982684275479e-01,8.929991233155368802e-01,9.669798966832807707e-01
6.945910426379177105e-01,8.642985035152286333e-01,9.705065435739970159e-01,8.921354444465598998e-01,9.712858063921894214e-01
6.824226809750706391e-01,8.659526701313232655e-01,9.705511976428606857e-01,8.931669982746488490e-01,9.573044653241760127e-01
6.802952013774623552e-01,8.643294936381056282e-01,9.705262677046369024e-01,8.916948722808154537e-01,9.613490113094137479e-01
6.826035950606625935e-01,8.668231222221915999e-01,9.706266846318554187e-01,8.910616552971845072e-01,9.765055610737102265e-01
6.795305143396764835e-01,8.646032004061452447e-01,9.705249997698633946e-01,8.931139717866567462e-01,9.786915401329903119e-01
6.863633756030476096e-01,8.639065369976737241e-01,9.705326431565253209e-01,8.942617937806919270e-01,9.726337792642139046e-01
6.808447789176552689e-01,8.619401026888945383e-01,9.703046560806608545e-01,8.928579104869758254e-01,9.653596054886370847e-01
6.801883514205737669e-01,8.678974082892652042e-01,9.704807763758287464e-01,8.917860701675988100e-01,9.701720754000712210e-01
6.760321650474998556e-01,8.641711597853298787e-01,9.712751721540675565e-01,8.925849489597909026e-01,9.638057761391566336e-01
6.937953499244133848e-01,8.624811433929853166e-01,9.705340658027741263e-01,8.921645479636322040e-01,9.792387832325912811e-01
6.907975657866815000e-01,8.653036263658655525e-01,9.702493939871558171e-01,8.913898924098545562e-01,9.765996609516329752e-01
6.980471069661762229e-01,8.704011988414536161e-01,9.704272120375023736e-01,8.920002954134536033e-01,9.828570994047357567e-01
6.881888579928199245e-01,8.632865320211592364e-01,9.705844137916221914e-01,8.918249517184534403e-01,9.570254537297060438e-01
6.864965992953124818e-01,8.655847472088509242e-01,9.706118206815101956e-01,8.932274051064250653e-01,9.801811638653745717e-01
6.794122534054567453e-01,8.634744783738859120e-01,9.706538601586357506e-01,8.934500085899592658e-01,9.453334086573816908e-01
6.848760829169111553e-01,8.653897208362224536e-01,9.702908971737265187e-01,8.955549097479541532e-01,9.782780458312373417e-01
6.828910749177292683e-01,8.649077020260453885e-01,9.703404566797102504e-01,8.916676394339182465e-01,9.838055199391156913e-01
6.964250764312441833e-01,8.668757321225020185e-01,9.707321841716864963e-01,8.930237185760316887e-01,9.486401125314017913e-01
7.085246035408090393e-01,8.661641801971560195e-01,9.706034492333901476e-01,8.919292564747727248e-01,9.677854815670793309e-01
7.045624399599583754e-01,8.675648811271594596e-01,9.704752249082972959e-01,8.945058931433114147e-01,9.690545242374813961e-01
6.838208804600542923e-01,8.660059671610944587e-01,9.706460192427341926e-01,8.933206204532920802e-01,9.533701155711871156e-01
6.689830851311355797e-01,8.637933410276196211e-01,9.704785002576883368e-01,8.922534159378499030e-01,9.862213712213712125e-01
6.946131559412809242e-01,8.647781016677693611e-01,9.700165584600204394e-01,8.926916220493728016e-01,9.717178337213180361e-01
6.842569858654417025e-01,8.647792259276005922e-01,9.702369811094451180e-01,8.938578395774432472e-01,9.639965994042689612e-01
6.875550384052222519e-01,8.650751145471564652e-01,9.704147773898831320e-01,8.925570920603040914e-01,9.642665358062162406e-01
6.983117360070485446e-01,8.646392740531350096e-01,9.704600743267597363e-01,8.920026808551893005e-01,9.734271536551493131e-01
